Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1760571783531,5700,800,5700,800,5768,800,800,5700,4402,800,4399,800,2147,800,800,4405,4399,800,800,4398,4400,800,800,800,4398,4400,5700,800,3194,800,3268,800,2.702702760696411,0,0,0,44.4444465637207,57.142860412597656,2.702702760696411,0,0,0,2.777777910232544,0,0,0,0,0,0,0,0,0,0,0,0,0,2.702702760696411,2.777777910232544,0,0,2.702702760696411,0,2.702702760696411,0,0,24564,357,3725,39,0,161144.2612915039,218095.13006591797,0,134868701184,8589930496,2623430656,7340032
203,1760571783531,5700,800,5700,800,5768,800,800,5700,4402,800,4399,800,2147,800,800,4405,4399,800,800,4398,4400,800,800,800,4398,4400,5700,800,3194,800,3268,800,2.702702760696411,0,0,0,44.4444465637207,57.142860412597656,2.702702760696411,0,0,0,2.777777910232544,0,0,0,0,0,0,0,0,0,0,0,0,0,2.702702760696411,2.777777910232544,0,0,2.702702760696411,0,2.702702760696411,0,0,24564,357,3725,39,0,161144.82537841797,218095.580078125,0,134868701184,8589930496,2631430144,7340032
199,1760571783734,5700,800,5700,800,5768,800,800,5700,4402,800,4399,800,2147,800,800,4405,4399,800,800,4398,4400,800,800,800,4398,4400,5700,800,3194,800,3268,800,18.18181800842285,8.69565200805664,4.545454502105713,9.090909004211426,8.69565200805664,100,86.36363983154297,8.69565200805664,8.69565200805664,8.69565200805664,8.69565200805664,8.69565200805664,4.545454502105713,8.69565200805664,9.090909004211426,8.69565200805664,8.69565200805664,8.69565200805664,8.69565200805664,9.090909004211426,8.69565200805664,8.69565200805664,8.69565200805664,4.545454502105713,9.090909004211426,8.69565200805664,8.69565200805664,8.69565200805664,4.545454502105713,8.69565200805664,8.69565200805664,4.545454502105713,0,24564,357,3851,39,0,161157.5635986328,218105.91497802734,0,134868701184,8589930496,2820550656,7340032
199,1760571783934,5700,800,5700,800,5768,800,800,5700,4402,800,4399,800,2147,800,800,4405,4399,800,800,4398,4400,800,800,800,4398,4400,5700,800,3194,800,3268,800,35,35,35,30.000001907348633,31.57894515991211,100,80,38.095237731933594,35,31.57894515991211,31.57894515991211,35,55,35,33.333335876464844,31.57894515991211,35,35,31.57894515991211,33.333335876464844,35,31.57894515991211,35,35,33.333335876464844,35,35,35,35,35,31.57894515991211,35,0,24564,357,3851,39,0,161176.3607788086,218122.3558959961,0,134868701184,8589930496,2855645184,7340032
199,1760571784134,5700,800,5700,800,5768,800,800,5700,4402,800,4399,800,2147,800,800,4405,4399,800,800,4398,4400,800,800,800,4398,4400,5700,800,3194,800,3268,800,0,0,0,0,0,100,4.761904716491699,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,3851,39,0,161188.55407714844,218132.15393066406,0,134868701184,8589930496,2908430336,7340032
200,1760571784334,5700,800,5700,800,5768,800,800,5700,4402,800,4399,800,2147,800,800,4405,4399,800,800,4398,4400,800,800,800,4398,4400,5700,800,3194,800,3268,800,0,0,0,0,0,100,31.57894515991211,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,3851,39,0,161199.87591552734,218141.1314086914,0,134868701184,8589930496,2941972480,7340032
200,1760571784534,5700,800,5700,800,5768,800,800,5700,4402,800,4399,800,2147,800,800,4405,4399,800,800,4398,4400,800,800,800,4398,4400,5700,800,3194,800,3268,800,0,0,0,0,0,95.23809814453125,19.047618865966797,85,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,3851,39,0,161211.1587524414,218150.10968017578,0,134868701184,8589930496,2975506432,7340032
200,1760571784734,5700,800,5700,800,5768,800,800,5700,4402,800,4399,800,2147,800,800,4405,4399,800,800,4398,4400,800,800,800,4398,4400,5700,800,3194,800,3268,800,20,0,0,0,80.95238494873047,0,0,100,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,3903,39,0,161222.39599609375,218159.0216064453,0,134868701184,8589930496,3004919808,7340032
200,1760571784934,5700,800,5700,800,5768,800,800,5700,4402,800,4399,800,2147,800,800,4405,4399,800,800,4398,4400,800,800,800,4398,4400,5700,800,3194,800,3268,800,0,0,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,3903,39,0,161234.0047607422,218168.29516601563,0,134868701184,8589930496,3011371008,7340032
200,1760571785134,5700,800,5700,800,5768,800,800,5700,4402,800,4399,800,2147,800,800,4405,4399,800,800,4398,4400,800,800,800,4398,4400,5700,800,3194,800,3268,800,42.85714340209961,40,42.85714340209961,45,75,70,42.105262756347656,100,40,42.85714340209961,42.85714340209961,40,42.105262756347656,40,42.105262756347656,42.85714340209961,40,40,42.85714340209961,42.105262756347656,42.105262756347656,42.85714340209961,40,42.85714340209961,42.105262756347656,42.105262756347656,40,40,42.105262756347656,40,42.85714340209961,42.105262756347656,0,24564,357,3903,39,0,161254.40991210938,218186.3018798828,0,134868701184,8589930496,3042603008,7340032
