Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1760503530813,800,800,800,800,800,800,5953,800,3028,3778,4399,4399,800,800,1116,3867,4398,1583,800,4399,4400,1599,800,800,3097,2340,800,800,2943,1302,1359,800,0,0,0,0,22.580644607543945,66.66667175292969,0,0,0,0,0,0,3.22580623626709,0,3.22580623626709,3.22580623626709,0,0,0,0,0,0,0,0,0,0,3.3333334922790527,0,3.3333334922790527,0,3.3333334922790527,0,0,24564,357,4059,39,0,59348.723388671875,167884.97717285156,0,134868701184,8589930496,2633646080,7340032
203,1760503530813,800,800,800,800,800,800,5953,800,3028,3778,4399,4399,800,800,1116,3867,4398,1583,800,4399,4400,1599,800,800,3097,2340,800,800,2943,1302,1359,800,0,0,0,0,22.580644607543945,66.66667175292969,0,0,0,0,0,0,3.22580623626709,0,3.22580623626709,3.22580623626709,0,0,0,0,0,0,0,0,0,0,3.3333334922790527,0,3.3333334922790527,0,3.3333334922790527,0,0,24564,357,4059,39,0,59349.30731201172,167885.44555664063,0,134868701184,8589930496,2641645568,7340032
200,1760503531016,800,800,800,800,800,800,5953,800,3028,3778,4399,4399,800,800,1116,3867,4398,1583,800,4399,4400,1599,800,800,3097,2340,800,800,2943,1302,1359,800,18.18181800842285,9.090909004211426,8.69565200805664,9.090909004211426,9.090909004211426,100,86.9565200805664,8.69565200805664,9.090909004211426,9.090909004211426,8.69565200805664,9.090909004211426,9.090909004211426,9.090909004211426,9.090909004211426,8.69565200805664,8.69565200805664,9.090909004211426,8.69565200805664,8.69565200805664,9.090909004211426,9.090909004211426,9.090909004211426,8.69565200805664,9.090909004211426,12.5,8.69565200805664,9.090909004211426,13.043478012084961,9.090909004211426,8.69565200805664,8.69565200805664,0,24564,357,4059,39,0,59362.48498535156,167896.22955322266,0,134868701184,8589930496,2830278656,7340032
200,1760503531216,800,800,800,800,800,800,5953,800,3028,3778,4399,4399,800,800,1116,3867,4398,1583,800,4399,4400,1599,800,800,3097,2340,800,800,2943,1302,1359,800,31.57894515991211,30.000001907348633,35,30.000001907348633,30.000001907348633,100,84.21052551269531,31.57894515991211,30.000001907348633,30.000001907348633,31.57894515991211,33.333335876464844,30.000001907348633,30.000001907348633,30.000001907348633,31.57894515991211,30.000001907348633,30.000001907348633,30.000001907348633,33.333335876464844,30.000001907348633,30.000001907348633,30.000001907348633,35,33.333335876464844,31.57894515991211,35,30.000001907348633,45,33.333335876464844,35,35,0,24564,357,4109,39,0,59381.194763183594,167912.6019897461,0,134868701184,8589930496,2887811072,7340032
200,1760503531416,800,800,800,800,800,800,5953,800,3028,3778,4399,4399,800,800,1116,3867,4398,1583,800,4399,4400,1599,800,800,3097,2340,800,800,2943,1302,1359,800,5,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,24564,357,4109,39,0,59392.708251953125,167921.79217529297,0,134868701184,8589930496,2920325120,7340032
200,1760503531616,800,800,800,800,800,800,5953,800,3028,3778,4399,4399,800,800,1116,3867,4398,1583,800,4399,4400,1599,800,800,3097,2340,800,800,2943,1302,1359,800,0,0,0,0,0,100,42.85714340209961,57.142860412597656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,4109,39,0,59403.82342529297,167930.5694580078,0,134868701184,8589930496,2960322560,7340032
199,1760503531816,800,800,800,800,800,800,5953,800,3028,3778,4399,4399,800,800,1116,3867,4398,1583,800,4399,4400,1599,800,800,3097,2340,800,800,2943,1302,1359,800,5,0,0,0,0,100,75,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,4109,39,0,59414.909118652344,167939.30767822266,0,134868701184,8589930496,2992828416,7340032
200,1760503532016,800,800,800,800,800,800,5953,800,3028,3778,4399,4399,800,800,1116,3867,4398,1583,800,4399,4400,1599,800,800,3097,2340,800,800,2943,1302,1359,800,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,4109,39,0,59425.912048339844,167948.01098632813,0,134868701184,8589930496,3018842112,7340032
200,1760503532216,800,800,800,800,800,800,5953,800,3028,3778,4399,4399,800,800,1116,3867,4398,1583,800,4399,4400,1599,800,800,3097,2340,800,800,2943,1302,1359,800,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,4126,39,0,59436.72790527344,167956.50689697266,0,134868701184,8589930496,3025551360,7340032
200,1760503532416,800,800,800,800,800,800,5953,800,3028,3778,4399,4399,800,800,1116,3867,4398,1583,800,4399,4400,1599,800,800,3097,2340,800,800,2943,1302,1359,800,50,42.85714340209961,40,40,42.85714340209961,100,73.68421173095703,70,45,45,42.85714340209961,42.105262756347656,42.85714340209961,42.85714340209961,42.105262756347656,42.85714340209961,42.105262756347656,42.105262756347656,45,42.105262756347656,45,40,45,40,42.105262756347656,42.85714340209961,40,45,42.105262756347656,40,40,40,0,24564,357,4126,39,0,59456.926208496094,167974.32061767578,0,134868701184,8589930496,3056746496,7340032
200,1760503532616,800,800,800,800,800,800,5953,800,3028,3778,4399,4399,800,800,1116,3867,4398,1583,800,4399,4400,1599,800,800,3097,2340,800,800,2943,1302,1359,800,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,4126,39,0,59468.41882324219,167983.45922851563,0,134868701184,8589930496,3076612096,7340032
199,1760503532816,800,800,800,800,800,800,5953,800,3028,3778,4399,4399,800,800,1116,3867,4398,1583,800,4399,4400,1599,800,800,3097,2340,800,800,2943,1302,1359,800,0,0,0,0,0,100,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,4126,39,0,59480.18212890625,167992.87969970703,0,134868701184,8589930496,3094675456,7340032
200,1760503533016,800,800,800,800,800,800,5953,800,3028,3778,4399,4399,800,800,1116,3867,4398,1583,800,4399,4400,1599,800,800,3097,2340,800,800,2943,1302,1359,800,4.761904716491699,0,5,0,0,100,63.15789031982422,28.571430206298828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,4126,39,0,59491.172119140625,168001.5467529297,0,134868701184,8589930496,3127529472,7340032
200,1760503533217,800,800,800,800,800,800,5953,800,3028,3778,4399,4399,800,800,1116,3867,4398,1583,800,4399,4400,1599,800,800,3097,2340,800,800,2943,1302,1359,800,5,0,0,0,0,100,0,94.73684692382813,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,4085,39,0,59502.431396484375,168010.40350341797,0,134868701184,8589930496,3220938752,7340032
