Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1760579575994,3771,800,5049,800,5688,800,3134,800,4400,800,4400,800,950,4399,800,4399,800,800,4403,2710,4400,4399,800,800,800,4398,5700,800,5351,800,1666,800,2.857142925262451,0,0,0,100,0,0,0,0,0,0,0,0,2.857142925262451,2.857142925262451,2.857142925262451,2.857142925262451,0,2.857142925262451,0,0,0,0,0,2.857142925262451,0,5.555555820465088,0,2.857142925262451,0,0,0,0,24564,357,3779,39,0,39794.415466308594,959.649169921875,0,134868701184,8589930496,2629509120,7340032
200,1760579575994,3771,800,5049,800,5688,800,3134,800,4400,800,4400,800,950,4399,800,4399,800,800,4403,2710,4400,4399,800,800,800,4398,5700,800,5351,800,1666,800,2.857142925262451,0,0,0,100,0,0,0,0,0,0,0,0,2.857142925262451,2.857142925262451,2.857142925262451,2.857142925262451,0,2.857142925262451,0,0,0,0,0,2.857142925262451,0,5.555555820465088,0,2.857142925262451,0,0,0,0,24564,357,3779,39,0,39794.92706298828,960.0484008789063,0,134868701184,8589930496,2637508608,7340032
200,1760579576194,3771,800,5049,800,5688,800,3134,800,4400,800,4400,800,950,4399,800,4399,800,800,4403,2710,4400,4399,800,800,800,4398,5700,800,5351,800,1666,800,4.761904716491699,9.090909004211426,17.39130401611328,4.761904716491699,100,9.090909004211426,90.90909576416016,9.090909004211426,13.043478012084961,9.090909004211426,9.090909004211426,9.090909004211426,8.69565200805664,4.761904716491699,9.090909004211426,9.090909004211426,4.761904716491699,9.090909004211426,9.090909004211426,9.090909004211426,9.090909004211426,9.090909004211426,9.090909004211426,9.090909004211426,9.090909004211426,9.090909004211426,4.761904716491699,4.545454502105713,4.761904716491699,9.090909004211426,9.090909004211426,8.69565200805664,0,24564,357,3824,39,0,39808.659240722656,971.4003295898438,0,134868701184,8589930496,2814316544,7340032
200,1760579576394,3771,800,5049,800,5688,800,3134,800,4400,800,4400,800,950,4399,800,4399,800,800,4403,2710,4400,4399,800,800,800,4398,5700,800,5351,800,1666,800,35,30.000001907348633,33.333335876464844,35,100,30.000001907348633,66.66667175292969,35,31.57894515991211,30.000001907348633,30.000001907348633,35,47.36842346191406,33.333335876464844,33.333335876464844,30.000001907348633,33.333335876464844,33.333335876464844,33.333335876464844,30.000001907348633,30.000001907348633,31.57894515991211,30.000001907348633,47.36842346191406,30.000001907348633,35,33.333335876464844,35,33.333335876464844,35,35,35,0,24564,357,3824,39,0,39827.269470214844,987.6776123046875,0,134868701184,8589930496,2877526016,7340032
199,1760579576594,3771,800,5049,800,5688,800,3134,800,4400,800,4400,800,950,4399,800,4399,800,800,4403,2710,4400,4399,800,800,800,4398,5700,800,5351,800,1666,800,5,0,0,0,100,0,5,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,3824,39,0,39838.688537597656,996.7592163085938,0,134868701184,8589930496,2910040064,7340032
199,1760579576794,3771,800,5049,800,5688,800,3134,800,4400,800,4400,800,950,4399,800,4399,800,800,4403,2710,4400,4399,800,800,800,4398,5700,800,5351,800,1666,800,4.761904716491699,0,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,3824,39,0,39849.83166503906,1005.555908203125,0,134868701184,8589930496,2951585792,7340032
199,1760579576994,3771,800,5049,800,5688,800,3134,800,4400,800,4400,800,950,4399,800,4399,800,800,4403,2710,4400,4399,800,800,800,4398,5700,800,5351,800,1666,800,0,0,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,24564,357,3824,39,0,39860.966369628906,1014.3295288085938,0,134868701184,8589930496,2978463744,7340032
200,1760579577194,3771,800,5049,800,5688,800,3134,800,4400,800,4400,800,950,4399,800,4399,800,800,4403,2710,4400,4399,800,800,800,4398,5700,800,5351,800,1666,800,5,0,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,4090,39,0,39871.998291015625,1023.0460205078125,0,134868701184,8589930496,3011489792,7340032
200,1760579577394,3771,800,5049,800,5688,800,3134,800,4400,800,4400,800,950,4399,800,4399,800,800,4403,2710,4400,4399,800,800,800,4398,5700,800,5351,800,1666,800,0,4.761904716491699,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,4090,39,0,39882.92932128906,1031.639892578125,0,134868701184,8589930496,3016650752,7340032
200,1760579577594,3771,800,5049,800,5688,800,3134,800,4400,800,4400,800,950,4399,800,4399,800,800,4403,2710,4400,4399,800,800,800,4398,5700,800,5351,800,1666,800,45,42.85714340209961,42.105262756347656,40,100,45,42.105262756347656,100,42.85714340209961,42.85714340209961,42.85714340209961,40,42.85714340209961,42.105262756347656,42.105262756347656,45,42.105262756347656,42.105262756347656,42.105262756347656,45,45,42.85714340209961,45,42.85714340209961,45,40,40,40,42.105262756347656,40,40,40,0,24564,357,4090,39,0,39903.218322753906,1049.54443359375,0,134868701184,8589930496,3050397696,7340032
