Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1760525722596,5700,800,800,800,5700,800,800,5770,800,4399,4396,800,800,800,1020,4399,4399,800,4219,800,4034,3892,2329,800,800,3988,1397,800,5700,800,2184,800,0,0,0,0,0,0,71.42857360839844,31.034481048583984,3.3333334922790527,3.4482758045196533,3.3333334922790527,0,0,0,0,0,3.4482758045196533,0,3.4482758045196533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,3489,38,0,147453.46923828125,246127.88275146484,0,134868701184,8589930496,2615025664,7340032
200,1760525722596,5700,800,800,800,5700,800,800,5770,800,4399,4396,800,800,800,1020,4399,4399,800,4219,800,4034,3892,2329,800,800,3988,1397,800,5700,800,2184,800,0,0,0,0,0,0,71.42857360839844,31.034481048583984,3.3333334922790527,3.4482758045196533,3.3333334922790527,0,0,0,0,0,3.4482758045196533,0,3.4482758045196533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,3489,38,0,147453.99548339844,246128.29248046875,0,134868701184,8589930496,2618896384,7340032
200,1760525722796,5700,800,800,800,5700,800,800,5770,800,4399,4396,800,800,800,1020,4399,4399,800,4219,800,4034,3892,2329,800,800,3988,1397,800,5700,800,2184,800,0,0,0,0,13.043478012084961,0,100,0,0,0,0,0,59.09090805053711,0,0,0,0,0,0,0,0,0,0,0,0,22.72727394104004,0,0,4.545454502105713,0,0,0,0,24564,357,3489,38,0,147464.7993774414,246136.7699584961,0,134868701184,8589930496,2821861376,7340032
200,1760525722997,5700,800,800,800,5700,800,800,5770,800,4399,4396,800,800,800,1020,4399,4399,800,4219,800,4034,3892,2329,800,800,3988,1397,800,5700,800,2184,800,45,45,45,40,42.105262756347656,45,100,42.105262756347656,42.105262756347656,40,42.105262756347656,42.85714340209961,40,42.85714340209961,40,42.85714340209961,40,42.85714340209961,42.85714340209961,40,42.85714340209961,42.105262756347656,42.105262756347656,45,42.105262756347656,45,95,42.85714340209961,45,42.105262756347656,45,42.105262756347656,0,24564,357,3502,38,0,147485.04357910156,246154.66870117188,0,134868701184,8589930496,2852413440,7340032
200,1760525723197,5700,800,800,800,5700,800,800,5770,800,4399,4396,800,800,800,1020,4399,4399,800,4219,800,4034,3892,2329,800,800,3988,1397,800,5700,800,2184,800,0,0,0,0,90.47618865966797,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4.761904716491699,0,0,0,0,24564,357,3502,38,0,147497.08880615234,246164.40008544922,0,134868701184,8589930496,2912022528,7340032
200,1760525723397,5700,800,800,800,5700,800,800,5770,800,4399,4396,800,800,800,1020,4399,4399,800,4219,800,4034,3892,2329,800,800,3988,1397,800,5700,800,2184,800,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,3502,38,0,147508.62475585938,246173.6220703125,0,134868701184,8589930496,2950729728,7340032
200,1760525723597,5700,800,800,800,5700,800,800,5770,800,4399,4396,800,800,800,1020,4399,4399,800,4219,800,4034,3892,2329,800,800,3988,1397,800,5700,800,2184,800,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,24564,357,3502,38,0,147520.40509033203,246183.05932617188,0,134868701184,8589930496,2980921344,7340032
200,1760525723797,5700,800,800,800,5700,800,800,5770,800,4399,4396,800,800,800,1020,4399,4399,800,4219,800,4034,3892,2329,800,800,3988,1397,800,5700,800,2184,800,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,3502,38,0,147531.64453125,246192.01861572266,0,134868701184,8589930496,3014721536,7340032
200,1760525723997,5700,800,800,800,5700,800,800,5770,800,4399,4396,800,800,800,1020,4399,4399,800,4219,800,4034,3892,2329,800,800,3988,1397,800,5700,800,2184,800,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,24564,357,3628,38,0,147542.4647216797,246200.53479003906,0,134868701184,8589930496,3024236544,7340032
200,1760525724197,5700,800,800,800,5700,800,800,5770,800,4399,4396,800,800,800,1020,4399,4399,800,4219,800,4034,3892,2329,800,800,3988,1397,800,5700,800,2184,800,42.105262756347656,42.105262756347656,40,45,100,40,100,42.85714340209961,42.105262756347656,42.85714340209961,42.105262756347656,45,45,42.105262756347656,42.85714340209961,40,40,42.105262756347656,42.105262756347656,45,40,42.85714340209961,42.85714340209961,40,42.85714340209961,40,40,40,45,42.85714340209961,40,45,0,24564,357,3628,38,0,147562.6431274414,246218.34240722656,0,134868701184,8589930496,3057496064,7340032
