Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1760516832769,800,800,800,1156,5913,800,1131,800,4400,800,3163,800,3859,800,1202,2150,2315,800,1587,800,1687,1699,800,800,800,1645,1585,800,1789,800,1101,800,0,0,0,0,19.35483741760254,0,67.74193572998047,0,3.125,0,0,0,0,0,0,0,3.125,0,0,0,6.25,0,0,9.375,0,0,0,3.0303030014038086,3.22580623626709,0,0,0,0,24564,357,4501,39,0,216611.0806274414,162061.10119628906,0,134868701184,8589930496,2647011328,7340032
200,1760516832769,800,800,800,1156,5913,800,1131,800,4400,800,3163,800,3859,800,1202,2150,2315,800,1587,800,1687,1699,800,800,800,1645,1585,800,1789,800,1101,800,0,0,0,0,19.35483741760254,0,67.74193572998047,0,3.125,0,0,0,0,0,0,0,3.125,0,0,0,6.25,0,0,9.375,0,0,0,3.0303030014038086,3.22580623626709,0,0,0,0,24564,357,4501,39,0,216611.57568359375,162061.48333740234,0,134868701184,8589930496,2650882048,7340032
200,1760516832969,800,800,800,1156,5913,800,1131,800,4400,800,3163,800,3859,800,1202,2150,2315,800,1587,800,1687,1699,800,800,800,1645,1585,800,1789,800,1101,800,13.043478012084961,4.545454502105713,4.545454502105713,4.761904716491699,78.26087188720703,9.090909004211426,100,4.545454502105713,4.545454502105713,9.090909004211426,4.545454502105713,4.545454502105713,21.7391300201416,13.636363983154297,4.545454502105713,4.545454502105713,8.69565200805664,4.545454502105713,4.761904716491699,4.545454502105713,4.545454502105713,8.69565200805664,8.69565200805664,4.761904716491699,9.090909004211426,4.761904716491699,9.090909004211426,4.761904716491699,4.545454502105713,8.69565200805664,4.545454502105713,4.545454502105713,0,24564,357,4501,39,0,216624.38372802734,162071.93200683594,0,134868701184,8589930496,2836238336,7340032
200,1760516833169,800,800,800,1156,5913,800,1131,800,4400,800,3163,800,3859,800,1202,2150,2315,800,1587,800,1687,1699,800,800,800,1645,1585,800,1789,800,1101,800,31.57894515991211,35,35,35,100,35,100,35,35,35,35,36.842105865478516,35,35,35,35,35,35,38.095237731933594,35,35,35,35,35,35,35,35,38.095237731933594,35,35,35,35,0,24564,357,4548,39,0,216643.7925415039,162089.0067138672,0,134868701184,8589930496,2874249216,7340032
200,1760516833370,800,800,800,1156,5913,800,1131,800,4400,800,3163,800,3859,800,1202,2150,2315,800,1587,800,1687,1699,800,800,800,1645,1585,800,1789,800,1101,800,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,24564,357,4548,39,0,216656.12518310547,162099.00799560547,0,134868701184,8589930496,2924814336,7340032
200,1760516833570,800,800,800,1156,5913,800,1131,800,4400,800,3163,800,3859,800,1202,2150,2315,800,1587,800,1687,1699,800,800,800,1645,1585,800,1789,800,1101,800,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,24564,357,4548,39,0,216668.09844970703,162108.64923095703,0,134868701184,8589930496,2966097920,7340032
200,1760516833770,800,800,800,1156,5913,800,1131,800,4400,800,3163,800,3859,800,1202,2150,2315,800,1587,800,1687,1699,800,800,800,1645,1585,800,1789,800,1101,800,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,4548,39,0,216679.68878173828,162117.89031982422,0,134868701184,8589930496,2995257344,7340032
200,1760516833970,800,800,800,1156,5913,800,1131,800,4400,800,3163,800,3859,800,1202,2150,2315,800,1587,800,1687,1699,800,800,800,1645,1585,800,1789,800,1101,800,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,24564,357,4548,39,0,216691.50555419922,162127.40161132813,0,134868701184,8589930496,3021836288,7340032
200,1760516834170,800,800,800,1156,5913,800,1131,800,4400,800,3163,800,3859,800,1202,2150,2315,800,1587,800,1687,1699,800,800,800,1645,1585,800,1789,800,1101,800,0,0,4.761904716491699,0,76.19047546386719,20,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,4186,39,0,216702.294921875,162135.85028076172,0,134868701184,8589930496,3026440192,7340032
200,1760516834370,800,800,800,1156,5913,800,1131,800,4400,800,3163,800,3859,800,1202,2150,2315,800,1587,800,1687,1699,800,800,800,1645,1585,800,1789,800,1101,800,45,45,45,45,42.105262756347656,100,100,42.85714340209961,40,40,45,45,42.105262756347656,42.85714340209961,45,45,40,42.85714340209961,40,42.85714340209961,40,42.105262756347656,40,42.85714340209961,40,42.85714340209961,42.105262756347656,40,45,42.105262756347656,47.619049072265625,42.85714340209961,0,24564,357,4186,39,0,216722.828125,162154.02709960938,0,134868701184,8589930496,3059699712,7340032
