Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1760489562352,800,800,2908,800,2222,800,5820,6000,4398,800,3926,4399,5700,4399,1070,800,1943,800,800,2701,2884,800,1681,800,800,1668,800,800,800,800,1509,800,0,0,0,0,0,0,90,0,0,0,0,0,3.3333334922790527,0,0,0,0,3.22580623626709,0,0,0,0,0,0,0,3.125,3.22580623626709,3.125,0,0,0,0,0,24564,357,3905,39,0,122858.61193847656,141533.35906982422,0,134868701184,8589930496,2632564736,8912896
200,1760489562352,800,800,2908,800,2222,800,5820,6000,4398,800,3926,4399,5700,4399,1070,800,1943,800,800,2701,2884,800,1681,800,800,1668,800,800,800,800,1509,800,0,0,0,0,0,0,90,0,0,0,0,0,3.3333334922790527,0,0,0,0,3.22580623626709,0,0,0,0,0,0,0,3.125,3.22580623626709,3.125,0,0,0,0,0,24564,357,3905,39,0,122859.12567138672,141533.75646972656,0,134868701184,8589930496,2634371072,8912896
200,1760489562552,800,800,2908,800,2222,800,5820,6000,4398,800,3926,4399,5700,4399,1070,800,1943,800,800,2701,2884,800,1681,800,800,1668,800,800,800,800,1509,800,0,0,0,0,9.090909004211426,4.761904716491699,100,0,0,0,0,0,0,0,0,0,0,26.086956024169922,0,0,0,0,0,0,0,0,59.09090805053711,0,0,0,0,0,0,24564,357,3905,39,0,122870.03723144531,141542.30633544922,0,134868701184,8589930496,2845425664,8912896
200,1760489562752,800,800,2908,800,2222,800,5820,6000,4398,800,3926,4399,5700,4399,1070,800,1943,800,800,2701,2884,800,1681,800,800,1668,800,800,800,800,1509,800,40,40,42.85714340209961,40,100,42.85714340209961,100,40,45,42.85714340209961,42.105262756347656,42.85714340209961,42.105262756347656,42.105262756347656,45,45,40,42.105262756347656,42.105262756347656,42.105262756347656,40,45,45,42.85714340209961,40,45,40,40,42.105262756347656,42.85714340209961,45.45454788208008,42.85714340209961,0,24564,357,3898,39,0,122890.8706665039,141560.77978515625,0,134868701184,8589930496,2874556416,8912896
200,1760489562952,800,800,2908,800,2222,800,5820,6000,4398,800,3926,4399,5700,4399,1070,800,1943,800,800,2701,2884,800,1681,800,800,1668,800,800,800,800,1509,800,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,3898,39,0,122902.24884033203,141569.82202148438,0,134868701184,8589930496,2926309376,8912896
200,1760489563153,800,800,2908,800,2222,800,5820,6000,4398,800,3926,4399,5700,4399,1070,800,1943,800,800,2701,2884,800,1681,800,800,1668,800,800,800,800,1509,800,0,0,20,0,55,26.3157901763916,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,3898,39,0,122913.31469726563,141578.54162597656,0,134868701184,8589930496,2956861440,8912896
200,1760489563353,800,800,2908,800,2222,800,5820,6000,4398,800,3926,4399,5700,4399,1070,800,1943,800,800,2701,2884,800,1681,800,800,1668,800,800,800,800,1509,800,0,0,0,0,21.052631378173828,76.19047546386719,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,3898,39,0,122924.48388671875,141587.34765625,0,134868701184,8589930496,2995044352,8912896
200,1760489563553,800,800,2908,800,2222,800,5820,6000,4398,800,3926,4399,5700,4399,1070,800,1943,800,800,2701,2884,800,1681,800,800,1668,800,800,800,800,1509,800,0,0,5,0,80,20,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,3898,39,0,122935.47528076172,141596.02825927734,0,134868701184,8589930496,3001999360,8912896
200,1760489563753,800,800,2908,800,2222,800,5820,6000,4398,800,3926,4399,5700,4399,1070,800,1943,800,800,2701,2884,800,1681,800,800,1668,800,800,800,800,1509,800,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,3956,39,0,122946.3179321289,141604.5303955078,0,134868701184,8589930496,3025739776,8912896
200,1760489563953,800,800,2908,800,2222,800,5820,6000,4398,800,3926,4399,5700,4399,1070,800,1943,800,800,2701,2884,800,1681,800,800,1668,800,800,800,800,1509,800,42.85714340209961,45,47.619049072265625,42.85714340209961,100,42.105262756347656,100,45,40,42.105262756347656,42.85714340209961,42.105262756347656,42.85714340209961,42.85714340209961,40,40,45,42.85714340209961,42.85714340209961,42.85714340209961,45,40,42.105262756347656,40,45,40,45,42.105262756347656,42.85714340209961,40,42.105262756347656,42.105262756347656,0,24564,357,3956,39,0,122966.32708740234,141622.04321289063,0,134868701184,8589930496,3054862336,8912896
200,1760489564153,800,800,2908,800,2222,800,5820,6000,4398,800,3926,4399,5700,4399,1070,800,1943,800,800,2701,2884,800,1681,800,800,1668,800,800,800,800,1509,800,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,3956,39,0,122977.95623779297,141631.43981933594,0,134868701184,8589930496,3079294976,8912896
200,1760489564353,800,800,2908,800,2222,800,5820,6000,4398,800,3926,4399,5700,4399,1070,800,1943,800,800,2701,2884,800,1681,800,800,1668,800,800,800,800,1509,800,0,0,0,0,40,57.142860412597656,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,3956,39,0,122988.99896240234,141640.0922241211,0,134868701184,8589930496,3091169280,8912896
200,1760489564554,800,800,2908,800,2222,800,5820,6000,4398,800,3926,4399,5700,4399,1070,800,1943,800,800,2701,2884,800,1681,800,800,1668,800,800,800,800,1509,800,20,25,4.761904716491699,0,5,35,100,0,0,9.523809432983398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,3956,39,0,123000.45013427734,141649.19482421875,0,134868701184,8589930496,3114647552,8912896
200,1760489564754,800,800,2908,800,2222,800,5820,6000,4398,800,3926,4399,5700,4399,1070,800,1943,800,800,2701,2884,800,1681,800,800,1668,800,800,800,800,1509,800,0,47.36842346191406,0,0,52.38095474243164,0,100,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,3909,39,0,123011.994140625,141658.33911132813,0,134868701184,8589930496,3228049408,8912896
200,1760489564954,800,800,2908,800,2222,800,5820,6000,4398,800,3926,4399,5700,4399,1070,800,1943,800,800,2701,2884,800,1681,800,800,1668,800,800,800,800,1509,800,4.761904716491699,0,5,0,89.47368621826172,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.263157844543457,0,0,0,0,0,0,0,0,24564,357,3909,39,0,123022.41424560547,141666.2894897461,0,134868701184,8589930496,3397038080,8912896
200,1760489565154,800,800,2908,800,2222,800,5820,6000,4398,800,3926,4399,5700,4399,1070,800,1943,800,800,2701,2884,800,1681,800,800,1668,800,800,800,800,1509,800,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,3909,39,0,123033.5503540039,141675.07550048828,0,134868701184,8589930496,3454582784,8912896
200,1760489565354,800,800,2908,800,2222,800,5820,6000,4398,800,3926,4399,5700,4399,1070,800,1943,800,800,2701,2884,800,1681,800,800,1668,800,800,800,800,1509,800,0,0,4.761904716491699,0,20,78.94737243652344,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,3909,39,0,123044.69915771484,141683.80828857422,0,134868701184,8589930496,3469746176,8912896
200,1760489565554,800,800,2908,800,2222,800,5820,6000,4398,800,3926,4399,5700,4399,1070,800,1943,800,800,2701,2884,800,1681,800,800,1668,800,800,800,800,1509,800,0,0,5,0,0,100,100,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,3909,39,0,123055.81323242188,141692.53302001953,0,134868701184,8589930496,3507666944,8912896
200,1760489565754,800,800,2908,800,2222,800,5820,6000,4398,800,3926,4399,5700,4399,1070,800,1943,800,800,2701,2884,800,1681,800,800,1668,800,800,800,800,1509,800,0,0,0,0,20,66.66667175292969,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,24564,809,8560,40,0,123066.10595703125,141700.2635498047,0,134868701184,8589930496,3622760448,8912896
200,1760489565955,800,800,2908,800,2222,800,5820,6000,4398,800,3926,4399,5700,4399,1070,800,1943,800,800,2701,2884,800,1681,800,800,1668,800,800,800,800,1509,800,5,10,15.000000953674316,0,100,10,100,0,5.263157844543457,9.523809432983398,0,5,10.526315689086914,5,5,5,5,5,0,5,5,5,10,10,5,5,10,10,5,10,5,10,0,24564,1837,16810,41,6,123078.6494140625,141710.02990722656,0,134868701184,8589930496,3858530304,8912896
