Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1760501455562,800,1094,800,800,6000,800,800,800,3327,3759,800,800,800,4158,3444,1797,4400,1536,800,800,4399,800,2609,800,800,3351,800,800,800,800,800,800,0,10.344827651977539,0,0,0,0,86.20689392089844,3.3333334922790527,0,0,0,0,0,0,3.3333334922790527,0,3.5714287757873535,0,0,0,0,0,0,3.3333334922790527,0,0,0,0,3.3333334922790527,0,0,0,0,24564,357,4072,38,0,214925.91333007813,86881.79022216797,0,134868701184,8589930496,2627260416,7340032
200,1760501455562,800,1094,800,800,6000,800,800,800,3327,3759,800,800,800,4158,3444,1797,4400,1536,800,800,4399,800,2609,800,800,3351,800,800,800,800,800,800,0,10.344827651977539,0,0,0,0,86.20689392089844,3.3333334922790527,0,0,0,0,0,0,3.3333334922790527,0,3.5714287757873535,0,0,0,0,0,0,3.3333334922790527,0,0,0,0,3.3333334922790527,0,0,0,0,24564,357,4072,38,0,214926.35443115234,86882.1201171875,0,134868701184,8589930496,2635001856,7340032
200,1760501455763,800,1094,800,800,6000,800,800,800,3327,3759,800,800,800,4158,3444,1797,4400,1536,800,800,4399,800,2609,800,800,3351,800,800,800,800,800,800,4.545454502105713,4.545454502105713,4.545454502105713,4.34782600402832,86.36363983154297,4.545454502105713,100,4.34782600402832,0,4.545454502105713,4.34782600402832,4.545454502105713,4.545454502105713,4.34782600402832,0,4.34782600402832,4.545454502105713,4.34782600402832,4.545454502105713,4.34782600402832,4.34782600402832,16.666667938232422,4.545454502105713,0,4.545454502105713,4.761904716491699,0,4.545454502105713,4.34782600402832,4.34782600402832,4.545454502105713,4.545454502105713,0,24564,357,4072,38,0,214937.73663330078,86891.11437988281,0,134868701184,8589930496,2818732032,7340032
200,1760501455963,800,1094,800,800,6000,800,800,800,3327,3759,800,800,800,4158,3444,1797,4400,1536,800,800,4399,800,2609,800,800,3351,800,800,800,800,800,800,40,40,35,36.842105865478516,68.42105102539063,40,80,40,38.095237731933594,38.095237731933594,36.842105865478516,40,36.842105865478516,40,40,40,38.095237731933594,40,40,36.842105865478516,36.842105865478516,36.842105865478516,38.095237731933594,38.095237731933594,38.095237731933594,38.095237731933594,40,40,63.15789031982422,47.36842346191406,60.000003814697266,36.842105865478516,0,24564,357,4103,38,0,214956.51721191406,86907.58862304688,0,134868701184,8589930496,2884792320,7340032
199,1760501456163,800,1094,800,800,6000,800,800,800,3327,3759,800,800,800,4158,3444,1797,4400,1536,800,800,4399,800,2609,800,800,3351,800,800,800,800,800,800,5,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,4103,38,0,214967.44116210938,86916.19750976563,0,134868701184,8589930496,2912145408,7340032
200,1760501456363,800,1094,800,800,6000,800,800,800,3327,3759,800,800,800,4158,3444,1797,4400,1536,800,800,4399,800,2609,800,800,3351,800,800,800,800,800,800,5,0,0,0,18.18181800842285,85,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,4103,38,0,214978.25061035156,86924.681640625,0,134868701184,8589930496,2958594048,7340032
200,1760501456563,800,1094,800,800,6000,800,800,800,3327,3759,800,800,800,4158,3444,1797,4400,1536,800,800,4399,800,2609,800,800,3351,800,800,800,800,800,800,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,4103,38,0,214989.57891845703,86933.66619873047,0,134868701184,8589930496,2988785664,7340032
200,1760501456763,800,1094,800,800,6000,800,800,800,3327,3759,800,800,800,4158,3444,1797,4400,1536,800,800,4399,800,2609,800,800,3351,800,800,800,800,800,800,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,4103,38,0,215001.4542236328,86943.2564086914,0,134868701184,8589930496,3018579968,7340032
200,1760501456963,800,1094,800,800,6000,800,800,800,3327,3759,800,800,800,4158,3444,1797,4400,1536,800,800,4399,800,2609,800,800,3351,800,800,800,800,800,800,5,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,24564,357,4202,38,0,215012.06701660156,86951.57873535156,0,134868701184,8589930496,3026571264,7340032
200,1760501457163,800,1094,800,800,6000,800,800,800,3327,3759,800,800,800,4158,3444,1797,4400,1536,800,800,4399,800,2609,800,800,3351,800,800,800,800,800,800,42.105262756347656,42.105262756347656,45,45,42.105262756347656,100,100,42.105262756347656,42.105262756347656,42.105262756347656,42.85714340209961,40,42.85714340209961,40,40,40,42.105262756347656,40,40,42.85714340209961,42.85714340209961,42.85714340209961,42.105262756347656,42.105262756347656,42.105262756347656,42.105262756347656,42.85714340209961,40,40,40,40,42.85714340209961,0,24564,357,4202,38,0,215032.11444091797,86969.24060058594,0,134868701184,8589930496,3058233344,7340032
