Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1760505529619,800,800,800,800,800,800,6000,800,3158,3159,800,800,1304,4391,3625,3470,4394,800,800,1958,4384,800,800,1497,2911,4395,1742,800,800,800,800,800,0,0,0,3.125,34.375,64.51612854003906,0,0,0,0,0,0,0,0,0,3.125,0,0,0,0,3.125,0,3.22580623626709,3.125,3.125,0,0,0,0,0,0,3.125,0,24564,357,3935,39,0,161925.00366210938,246009.14666748047,0,134868701184,8589930496,2621722624,7340032
201,1760505529619,800,800,800,800,800,800,6000,800,3158,3159,800,800,1304,4391,3625,3470,4394,800,800,1958,4384,800,800,1497,2911,4395,1742,800,800,800,800,800,0,0,0,3.125,34.375,64.51612854003906,0,0,0,0,0,0,0,0,0,3.125,0,0,0,0,3.125,0,3.22580623626709,3.125,3.125,0,0,0,0,0,0,3.125,0,24564,357,3935,39,0,161925.5977783203,246009.54040527344,0,134868701184,8589930496,2614755328,7340032
200,1760505529821,800,800,800,800,800,800,6000,800,3158,3159,800,800,1304,4391,3625,3470,4394,800,800,1958,4384,800,800,1497,2911,4395,1742,800,800,800,800,800,9.090909004211426,8.69565200805664,9.090909004211426,9.090909004211426,9.090909004211426,100,90.90909576416016,9.090909004211426,13.043478012084961,9.090909004211426,8.69565200805664,9.090909004211426,8.69565200805664,13.043478012084961,9.090909004211426,8.69565200805664,9.090909004211426,8.69565200805664,9.090909004211426,9.090909004211426,9.090909004211426,8.69565200805664,8.69565200805664,8.69565200805664,4.761904716491699,16.666667938232422,9.090909004211426,8.69565200805664,9.090909004211426,9.090909004211426,9.090909004211426,8.69565200805664,0,24564,357,3935,39,0,161939.02557373047,246020.6752319336,0,134868701184,8589930496,2818400256,7340032
199,1760505530021,800,800,800,800,800,800,6000,800,3158,3159,800,800,1304,4391,3625,3470,4394,800,800,1958,4384,800,800,1497,2911,4395,1742,800,800,800,800,800,35,31.57894515991211,30.000001907348633,31.57894515991211,30.000001907348633,100,85,30.000001907348633,31.57894515991211,33.333335876464844,35,30.000001907348633,35,33.333335876464844,33.333335876464844,31.57894515991211,30.000001907348633,31.57894515991211,30.000001907348633,33.333335876464844,30.000001907348633,35,31.57894515991211,31.57894515991211,33.333335876464844,30.000001907348633,52.38095474243164,33.333335876464844,30.000001907348633,30.000001907348633,33.333335876464844,31.57894515991211,0,24564,357,4096,39,0,161958.11114501953,246037.41607666016,0,134868701184,8589930496,2868113408,7340032
200,1760505530221,800,800,800,800,800,800,6000,800,3158,3159,800,800,1304,4391,3625,3470,4394,800,800,1958,4384,800,800,1497,2911,4395,1742,800,800,800,800,800,0,0,0,0,0,100,0,100,0,0,0,9.523809432983398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,4096,39,0,161969.24481201172,246046.24127197266,0,134868701184,8589930496,2917838848,7340032
200,1760505530421,800,800,800,800,800,800,6000,800,3158,3159,800,800,1304,4391,3625,3470,4394,800,800,1958,4384,800,800,1497,2911,4395,1742,800,800,800,800,800,0,0,0,0,0,100,80,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,4096,39,0,161980.2001953125,246054.87310791016,0,134868701184,8589930496,2957058048,7340032
199,1760505530621,800,800,800,800,800,800,6000,800,3158,3159,800,800,1304,4391,3625,3470,4394,800,800,1958,4384,800,800,1497,2911,4395,1742,800,800,800,800,800,5,0,0,0,0,100,47.36842346191406,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,24564,357,4096,39,0,161991.17413330078,246063.49548339844,0,134868701184,8589930496,2987495424,7340032
200,1760505530821,800,800,800,800,800,800,6000,800,3158,3159,800,800,1304,4391,3625,3470,4394,800,800,1958,4384,800,800,1497,2911,4395,1742,800,800,800,800,800,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,4096,39,0,162001.9780883789,246072.02124023438,0,134868701184,8589930496,3016392704,7340032
200,1760505531021,800,800,800,800,800,800,6000,800,3158,3159,800,800,1304,4391,3625,3470,4394,800,800,1958,4384,800,800,1497,2911,4395,1742,800,800,800,800,800,4.761904716491699,4.761904716491699,0,0,30.000001907348633,70,30.000001907348633,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,4091,39,0,162012.81036376953,246080.54595947266,0,134868701184,8589930496,3027955712,7340032
200,1760505531221,800,800,800,800,800,800,6000,800,3158,3159,800,800,1304,4391,3625,3470,4394,800,800,1958,4384,800,800,1497,2911,4395,1742,800,800,800,800,800,47.36842346191406,42.85714340209961,45,42.85714340209961,100,42.85714340209961,95.45454406738281,45,42.85714340209961,42.105262756347656,40,40,40,42.105262756347656,40,40,45,40,42.85714340209961,40,45,40,42.105262756347656,42.85714340209961,42.105262756347656,45,42.85714340209961,42.105262756347656,45,45,40,42.85714340209961,0,24564,357,4091,39,0,162032.8179321289,246098.1909790039,0,134868701184,8589930496,3054190592,7340032
