Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1760530813277,1057,800,800,800,800,800,5961,800,3401,2687,1257,4400,800,800,1439,3431,4400,2164,800,800,1811,800,800,800,1749,2114,800,800,800,800,2131,800,0,0,0,0,0,0,15.625,81.25,0,0,0,3.0303030014038086,0,0,3.0303030014038086,0,0,3.125,0,3.0303030014038086,3.125,0,0,3.0303030014038086,0,0,0,3.125,3.125,0,3.125,0,0,24564,357,3498,39,0,142037.1788330078,178726.1492919922,0,134868701184,8589930496,2641035264,7340032
202,1760530813277,1057,800,800,800,800,800,5961,800,3401,2687,1257,4400,800,800,1439,3431,4400,2164,800,800,1811,800,800,800,1749,2114,800,800,800,800,2131,800,0,0,0,0,0,0,15.625,81.25,0,0,0,3.0303030014038086,0,0,3.0303030014038086,0,0,3.125,0,3.0303030014038086,3.125,0,0,3.0303030014038086,0,0,0,3.125,3.125,0,3.125,0,0,24564,357,3498,39,0,142037.66821289063,178726.52459716797,0,134868701184,8589930496,2650570752,7340032
200,1760530813480,1057,800,800,800,800,800,5961,800,3401,2687,1257,4400,800,800,1439,3431,4400,2164,800,800,1811,800,800,800,1749,2114,800,800,800,800,2131,800,4.545454502105713,4.545454502105713,4.34782600402832,4.545454502105713,86.36363983154297,4.34782600402832,0,100,4.34782600402832,0,13.043478012084961,4.545454502105713,4.545454502105713,4.34782600402832,4.545454502105713,4.34782600402832,4.34782600402832,0,4.34782600402832,4.545454502105713,0,0,4.34782600402832,4.34782600402832,0,8.69565200805664,4.34782600402832,4.34782600402832,0,4.34782600402832,4.34782600402832,4.34782600402832,0,24564,357,3498,39,0,142048.86840820313,178735.34869384766,0,134868701184,8589930496,2832236544,7340032
199,1760530813680,1057,800,800,800,800,800,5961,800,3401,2687,1257,4400,800,800,1439,3431,4400,2164,800,800,1811,800,800,800,1749,2114,800,800,800,800,2131,800,40,38.095237731933594,40,38.095237731933594,36.842105865478516,40,40,100,36.842105865478516,38.095237731933594,36.842105865478516,35,95,40,38.095237731933594,35,40,40,38.095237731933594,35,40,40,36.842105865478516,36.842105865478516,38.095237731933594,36.842105865478516,40,36.842105865478516,40,40,40,36.842105865478516,0,24564,357,3393,39,0,142069.01849365234,178753.08752441406,0,134868701184,8589930496,2875273216,7340032
199,1760530813880,1057,800,800,800,800,800,5961,800,3401,2687,1257,4400,800,800,1439,3431,4400,2164,800,800,1811,800,800,800,1749,2114,800,800,800,800,2131,800,0,4.761904716491699,0,0,95.23809814453125,0,0,100,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,3393,39,0,142080.0073852539,178761.8292236328,0,134868701184,8589930496,2919387136,7340032
200,1760530814080,1057,800,800,800,800,800,5961,800,3401,2687,1257,4400,800,800,1439,3431,4400,2164,800,800,1811,800,800,800,1749,2114,800,800,800,800,2131,800,0,0,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,3393,39,0,142090.9008178711,178770.3927001953,0,134868701184,8589930496,2961465344,7340032
200,1760530814280,1057,800,800,800,800,800,5961,800,3401,2687,1257,4400,800,800,1439,3431,4400,2164,800,800,1811,800,800,800,1749,2114,800,800,800,800,2131,800,5,0,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,24564,357,3393,39,0,142101.88641357422,178779.03533935547,0,134868701184,8589930496,2991656960,7340032
200,1760530814480,1057,800,800,800,800,800,5961,800,3401,2687,1257,4400,800,800,1439,3431,4400,2164,800,800,1811,800,800,800,1749,2114,800,800,800,800,2131,800,5,0,0,0,35,60.000003814697266,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,3393,39,0,142112.72149658203,178787.59399414063,0,134868701184,8589930496,3001196544,7340032
200,1760530814680,1057,800,800,800,800,800,5961,800,3401,2687,1257,4400,800,800,1439,3431,4400,2164,800,800,1811,800,800,800,1749,2114,800,800,800,800,2131,800,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564,357,3440,39,0,142123.51434326172,178796.09619140625,0,134868701184,8589930496,3027255296,7340032
200,1760530814880,1057,800,800,800,800,800,5961,800,3401,2687,1257,4400,800,800,1439,3431,4400,2164,800,800,1811,800,800,800,1749,2114,800,800,800,800,2131,800,45,42.105262756347656,40,42.105262756347656,95,50,40,100,45,45,42.85714340209961,45,45,40,42.105262756347656,45,40,40,42.105262756347656,45,42.85714340209961,42.85714340209961,42.85714340209961,45,45,42.85714340209961,40,42.85714340209961,45,40,40,42.85714340209961,0,24564,357,3440,39,0,142143.45568847656,178813.65600585938,0,134868701184,8589930496,3053568000,7340032
